_unit_id,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,text
623496610,12/12/14 19:38,negative,0.7177,Thu Dec 04 02:05:44 +0000 2014,5.4E+017,#AAPL OR @Apple,@UNLVgirl @Apple gotta switch to that Android life #Galaxy
623496611,12/12/14 13:39,positive,0.6933,Thu Dec 04 02:06:37 +0000 2014,5.4E+017,#AAPL OR @Apple,"LUV @apple #iphone I've had pretty much all the iPhones. #3GS, #4 , #4s , #5c &amp;  #MobilePhone http://t.co/p1mlp2zlyK http://t.co/9MT4uQeXFT"
623496612,12/12/14 21:15,negative,0.6879,Thu Dec 04 02:08:03 +0000 2014,5.4E+017,#AAPL OR @Apple,"Not happy @Apple have caused this to happen through a #osx system update, still on Mavericks @jetbrains http://t.co/Uyd4qUSZ7Z"
623496614,12/11/14 9:45,negative,1,Thu Dec 04 02:14:34 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple is becoming very petty about not allowing certain Apple Dev resources work in Chrome.
623496615,12/11/14 21:03,negative,0.6722,Thu Dec 04 02:15:36 +0000 2014,5.4E+017,#AAPL OR @Apple,@PaulYarns @beatsbydre @BeatsSupport @Apple I agree about apple. Their customer service is based on condescending employees treating
623496618,12/12/14 3:00,negative,0.6781,Thu Dec 04 02:24:41 +0000 2014,5.4E+017,#AAPL OR @Apple,Is there anything more maddening than notifications re-appearing with app upgrade? @Apple
623496622,12/12/14 15:04,negative,1,Thu Dec 04 02:38:16 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple your chargers SUCK
623496623,12/12/14 9:28,negative,1,Thu Dec 04 02:39:22 +0000 2014,5.4E+017,#AAPL OR @Apple,more* fuck you @iphone @apple
623496625,12/12/14 21:51,negative,0.6884,Thu Dec 04 02:45:04 +0000 2014,5.4E+017,#AAPL OR @Apple,#AAPL:Apple Inc. (AAPL) Falls For Week Because Of Monday Morning Drop...http://t.co/ut65KwzukC
623496626,12/11/14 23:32,positive,1,Thu Dec 04 02:51:21 +0000 2014,5.4E+017,#AAPL OR @Apple,Apple Inc. CEO Donates $291K To Pennsylvania School District http://t.co/9gkKgWuASR #AAPL
623496627,12/11/14 18:42,positive,0.7454,Thu Dec 04 02:52:27 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple runs the world..look around you
623496630,12/12/14 2:08,negative,1,Thu Dec 04 03:11:05 +0000 2014,5.4E+017,#AAPL OR @Apple,My fix for syncdefaultsd crashing every five minutes and losing preference settings: keep System Preferences open @Apple
623496631,12/12/14 2:25,negative,1,Thu Dec 04 03:13:47 +0000 2014,5.4E+017,#AAPL OR @Apple,#ios8 upgrade creates #cutandpaste problems @apple not impressed. Anyone else ha
623496632,12/12/14 14:28,negative,1,Thu Dec 04 03:15:43 +0000 2014,5.4E+017,#AAPL OR @Apple,"@iTunes @apple my music library wont sync new music etc, iTunes tells me sync completed, nothing new uploaded,how do I fix this? FRUSTRATING"
623496633,12/11/14 21:02,negative,1,Thu Dec 04 03:15:53 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple fucking let everyone name the group chats their own things please and thanks
623496634,12/12/14 20:00,negative,1,Thu Dec 04 03:17:06 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple honestly sucks
623496635,12/12/14 3:13,negative,0.6876,Thu Dec 04 03:26:36 +0000 2014,5.4E+017,#AAPL OR @Apple,.@andrewdmilam @WintekNOC @Apple @netflix @google You get 6ms ping. I get no connection. Thanks @comcast http://t.co/yRPSypXgGi
623496636,12/12/14 0:00,negative,0.6604,Thu Dec 04 03:37:28 +0000 2014,5.4E+017,#AAPL OR @Apple,"@Apple, Yosemite needs a lot more testing. Just hooked machine to Thunderbolt Display and was greeted with this. http://t.co/93qCPkJX9m"
623496638,12/11/14 22:25,negative,1,Thu Dec 04 03:44:59 +0000 2014,5.4E+017,#AAPL OR @Apple,How do I only have 12.7 GB used if my phone is 16 GB? @Apple http://t.co/itSSqNqLIa
623496639,12/12/14 15:04,negative,0.7073,Thu Dec 04 03:46:25 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple make some better chargers fam or make them cheaper cuz rn this ain't getting the job done
623496640,12/11/14 14:03,negative,0.7877,Thu Dec 04 03:52:16 +0000 2014,5.4E+017,#AAPL OR @Apple,Has anyone figured out why @Apple iPhones randomly lose their contacts for a few hours for no reason? #wth
623496641,,negative,0.9351,Thu Dec 04 04:10:46 +0000 2014,5.4E+017,#AAPL OR @Apple,how can my phone die while plugged in wtf @apple
623496642,12/12/14 11:13,negative,1,Thu Dec 04 04:14:33 +0000 2014,5.4E+017,#AAPL OR @Apple,Hey @apple @sprint I'm not a fan of your latest commercial!!
623496643,12/12/14 11:33,negative,0.7368,Thu Dec 04 04:19:04 +0000 2014,5.4E+017,#AAPL OR @Apple,how is 41 degrees nice weather @apple http://t.co/kcGV7iynpw
623496644,12/11/14 20:50,negative,1,Thu Dec 04 04:19:44 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple accused of deleting songs from #iPods without users' knowledge http://t.co/hujK0yawTO
623496646,12/12/14 22:03,negative,0.5169,Thu Dec 04 04:30:02 +0000 2014,5.4E+017,#AAPL OR @Apple,@Google Chrome Books OVERTAKE @Apple devices in the Education market! http://t.co/HOSTWl2Udg via @CNET
623496650,12/12/14 14:49,negative,1,Thu Dec 04 04:43:14 +0000 2014,5.4E+017,#AAPL OR @Apple,over 1 hour on hold with @apple customer service trying to figure their messup o http://t.co/E5gCvoJTPO
623496653,12/11/14 21:21,negative,1,Thu Dec 04 05:08:35 +0000 2014,5.4E+017,#AAPL OR @Apple,Fuck you @apple
623496654,12/12/14 11:16,negative,1,Thu Dec 04 05:09:13 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @Shuevey: Fuck you @apple
623496656,12/12/14 17:41,negative,1,Thu Dec 04 05:10:46 +0000 2014,5.4E+017,#AAPL OR @Apple,iPhone chargers can suck my ass @apple #disappointed
623496658,12/11/14 20:58,negative,0.6828,Thu Dec 04 05:25:42 +0000 2014,5.4E+017,#AAPL OR @Apple,Aye forreal tho done w yo bs @Apple
623496660,12/11/14 21:06,negative,1,Thu Dec 04 05:50:27 +0000 2014,5.4E+017,#AAPL OR @Apple,"@Apple, how does the word 'demographic' not have any synonyms attached in your dictionary application #incompetence"
623496662,12/12/14 0:00,negative,1,Thu Dec 04 05:55:49 +0000 2014,5.4E+017,#AAPL OR @Apple,Wtf @apple y'all shit be cheap. http://t.co/jeOimq3HNA
623496664,12/12/14 2:17,negative,1,Thu Dec 04 06:00:21 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @WeeWiii: Wtf @apple y'all shit be cheap. http://t.co/jeOimq3HNA
623496667,12/11/14 21:56,negative,1,Thu Dec 04 06:26:45 +0000 2014,5.4E+017,#AAPL OR @Apple,iPhone battery life takes the piss sort it out @apple iphone #iphone #apple http://t.co/6f1QuV2DUt
623496669,12/12/14 21:08,negative,1,Thu Dec 04 06:39:37 +0000 2014,5.4E+017,#AAPL OR @Apple,"Seriously wtf iPhone. It's been fucking up all day, now it won't let me set my alarm for my 9:30 lecture. Fkn @apple you can pay my tuition"
623496670,12/12/14 19:59,negative,0.6752,Thu Dec 04 06:48:07 +0000 2014,5.4E+017,#AAPL OR @Apple,'@JamesLoera: @mariah_reagan true.. Silly iPhone' @apple get your life together
623496671,12/11/14 22:27,negative,1,Thu Dec 04 06:49:11 +0000 2014,5.4E+017,#AAPL OR @Apple,RT @mariah_reagan: '@JamesLoera: @mariah_reagan true.. Silly iPhone' @apple get your life together
623496672,12/12/14 21:08,negative,0.6758,Thu Dec 04 06:50:54 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple u niggas really put this weak ass album n this gay ass artwork on my iPhone? Im bout to go buy my first Galaxy http://t.co/WzJfN9WKMs
623496673,12/12/14 8:51,negative,0.6708,Thu Dec 04 07:32:27 +0000 2014,5.4E+017,#AAPL OR @Apple,Apple Inc. Fails App Store Trademark Appeal http://t.co/B2dCY6BilY #AAPL
623496674,12/12/14 9:39,negative,0.739,Thu Dec 04 07:49:37 +0000 2014,5.4E+017,#AAPL OR @Apple,@Apple removed songs from iPods without telling customers http://t.co/C29jxFuNcJ
623496675,12/12/14 21:06,negative,1,Thu Dec 04 07:50:23 +0000 2014,5.4E+017,#AAPL OR @Apple,@apple why is it that your iPhone's alarm fails to work sometimes?? I missed 3 bonus points from a class because of this. Sooooo annoyed
623496676,12/11/14 23:34,positive,1,Thu Dec 04 07:50:42 +0000 2014,5.4E+017,#AAPL OR @Apple,Photo: Amazing customer service today @Apple. UTC store. I worked form the store for several hours on... http://t.co/9tLhm3p2z6
623496678,12/11/14 14:28,negative,1,Thu Dec 04 07:54:58 +0000 2014,5.4E+017,#AAPL OR @Apple,I'm so done with this piece of shit phone why doesn't it ever send me notifications when taylor tweets fuck u @apple
623496680,12/12/14 21:27,positive,0.6661,Thu Dec 04 07:57:36 +0000 2014,5.4E+017,#AAPL OR @Apple,Amazing customer service today @Apple. UTC store. I worked form the store for several hours on #TBJApodcast while... http://t.co/yNS6oCmO8l
623496681,,positive,0.9126,Thu Dec 04 07:59:07 +0000 2014,5.4E+017,#AAPL OR @Apple,Loving the OS update for my Mac! #Yosemite @Apple
623496684,12/12/14 3:14,negative,0.6568,Thu Dec 04 08:25:36 +0000 2014,5.4E+017,#AAPL OR @Apple,where's a freaking gelato emoji when you one? (cc: @apple)
623496685,12/12/14 2:25,negative,1,Thu Dec 04 08:26:02 +0000 2014,5.4E+017,#AAPL OR @Apple,"Oh @apple, how many Feedback Assistant messages do I have to send before you do anything about it?"
623496686,12/12/14 3:33,negative,1,Thu Dec 04 08:26:03 +0000 2014,5.4E+017,#AAPL OR @Apple,@agiletortoise Once again @apple is inconsistent with app rules to maintain their Plausible Deniability. Sorry to hear that Greg @draftsapp
623496687,12/12/14 17:00,positive,1,Thu Dec 04 08:26:48 +0000 2014,5.4E+017,#AAPL OR @Apple,.@apple has a 40% market share of UK smartphone market - driven by the Iphone 6. Great that over a third of sales were made in Apple stores.
623496691,12/12/14 2:36,negative,1,Thu Dec 04 08:50:18 +0000 2014,5.4E+017,#AAPL OR @Apple,I thought this shit was suppose to be gorilla glass @apple
623496695,12/12/14 21:34,positive,0.6825,Thu Dec 04 09:13:08 +0000 2014,5.4E+017,#AAPL OR @Apple,Great @apple attachment means we can watch @walkleys awards via @abciview via my @ipad @MikeCarlton01 @frankellyabc http://t.co/lGK2z6pI8F
623496699,12/12/14 1:00,negative,1,Thu Dec 04 10:30:20 +0000 2014,5.4E+017,#AAPL OR @Apple,@DUNS4Apple @sashametro @Apple Your definition of 'easy' is warped. Thanks for the useless corporate speak.
623496701,12/12/14 19:56,negative,1,Thu Dec 04 11:05:01 +0000 2014,5.4E+017,#AAPL OR @Apple,"11am and 20% battery. Die, @apple"
623496702,12/12/14 21:20,negative,0.6879,Thu Dec 04 11:13:25 +0000 2014,5.4E+017,#AAPL OR @Apple,@EE Did that yesterday... again! Told the issue was with @Apple not @EE .This has just added to the worst 3 months of customer service ever!
623496704,12/12/14 2:45,negative,1,Thu Dec 04 11:24:32 +0000 2014,5.4E+017,#AAPL OR @Apple,When is @apple going to stop producing these pieces of shit earphones? Its about time for earphones that dont tangle! http://t.co/qFSHqwc4Zj
623496709,12/12/14 16:15,positive,1,Thu Dec 04 11:45:26 +0000 2014,5.4E+017,#AAPL OR @Apple,"I'm happy now, thnx fags. @apple"
623496711,12/11/14 22:30,positive,1,Thu Dec 04 11:47:20 +0000 2014,5.4E+017,#AAPL OR @Apple,Here's Apple's Next Great Business (AAPL) http://t.co/Crci4dHH39 #InvestWall #AAPL
623496713,12/12/14 21:21,negative,0.6979,Thu Dec 04 12:03:34 +0000 2014,5.4E+017,#AAPL OR @Apple,thank you Mr Smug @apple @traffordcentre who told me I was at fault for lightening cable breaking. Err no just read the forums. #Crapcable
623496714,12/12/14 12:21,negative,1,Thu Dec 04 12:06:10 +0000 2014,5.4E+017,#AAPL OR @Apple,"@wastwater1 l agree with you, they're about as robust as a chocolate fire guard @Apple @traffordcentre"
623496717,12/12/14 2:58,negative,0.6669,Thu Dec 04 12:13:20 +0000 2014,5.4E+017,#AAPL OR @Apple,"@edvones @Apple @traffordcentre 'But you see sir, its how you handle them' No its not if so robust why a wall full of them....#appleporkies"
623496724,,negative,1,Thu Dec 04 12:28:14 +0000 2014,5.4E+017,#AAPL OR @Apple,@smiIingbarakat @Apple YEAH APPLE UR SLACKIN
623496726,12/12/14 3:13,positive,1,Thu Dec 04 12:32:43 +0000 2014,5.4E+017,#AAPL OR @Apple,"Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Catching Up $AAPL #aapl
http://t.co/tTlm4APM8y"
623496728,12/12/14 17:55,negative,1,Thu Dec 04 12:48:03 +0000 2014,5.4E+017,#AAPL OR @Apple,Well thanks @apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted. #greatcompany
623496731,12/12/14 14:08,positive,0.6651,Thu Dec 04 12:59:49 +0000 2014,5.4E+017,#AAPL OR @Apple,Day 338: my 1st iPod from 2005. Had stopped workin years ago!!! Just Came back to life!! Wtf @Apple http://t.co/oiqLRf4ke9
623496732,12/12/14 2:23,negative,1,Thu Dec 04 13:02:18 +0000 2014,5.4E+017,#AAPL OR @Apple,why does @Apple take so long to send you the password reset email #ipod #apple #soslow
623496733,12/12/14 2:02,negative,0.6765,Thu Dec 04 13:11:07 +0000 2014,5.4E+017,#AAPL OR @Apple,@wastwater1 make them poor to increase profits? #cynic @Apple @traffordcentre
623496735,12/12/14 3:00,positive,0.5138,Thu Dec 04 13:14:36 +0000 2014,5.4E+017,#AAPL OR @Apple,#Apple Is Now Worth More Than The Entire Russian Stock Market http://t.co/m3XCgggik7 via @bi_contributors #AAPL $AAPL
623496736,12/12/14 14:02,positive,0.6552,Thu Dec 04 13:18:36 +0000 2014,5.4E+017,#AAPL OR @Apple,"New products, 'innovative services' lead Barclays to hike Apple price target by 17% to $140  $AAPL #aapl
http://t.co/lQGXaDBG9c"
623496737,12/12/14 14:49,negative,1,Thu Dec 04 13:20:55 +0000 2014,5.4E+017,#AAPL OR @Apple,Walked into work and seen this . Who tf traded in a bent up ass iPhone. @apple yall needa fix this shit http://t.co/41AD2aQig3
623496738,12/12/14 0:40,negative,1,Thu Dec 04 13:26:00 +0000 2014,5.4E+017,#AAPL OR @Apple,Almost want back to an android because why won't Apple have torrent?@apple
623496739,12/11/14 20:14,positive,0.6686,Thu Dec 04 13:28:34 +0000 2014,5.4E+017,#AAPL OR @Apple,"Thanks @apple for the heads up but I live in a frozen wasteland, not an arid desert. http://t.co/D39VbqfUaA"
623496744,12/11/14 19:03,positive,1,Thu Dec 04 13:41:00 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @JPDesloges: Apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL #aapl
http://t.co/4gCAZ9UiKW"
623496746,12/12/14 17:53,positive,1,Thu Dec 04 13:46:01 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @aaaron: Insanely great news. @adroll teams up with @apple for iAds programmatic launch
http://t.co/l5flNuBtBa"
623496748,12/12/14 2:56,negative,1,Thu Dec 04 13:47:46 +0000 2014,5.41E+017,#AAPL OR @Apple,@engadget why are apple users surprised? @apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep
623496749,12/11/14 22:25,positive,0.4882,Thu Dec 04 13:50:45 +0000 2014,5.41E+017,#AAPL OR @Apple,"Why Apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl
http://t.co/bTK0MWUBa6"
623496750,12/12/14 17:45,negative,1,Thu Dec 04 13:51:47 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple  you need to sort your phones out.
623496752,12/12/14 17:55,positive,1,Thu Dec 04 13:52:47 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @JPDesloges: Why Apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl
http://t.co/bTK0MWUBa6"
623496753,12/11/14 18:39,negative,1,Thu Dec 04 13:56:15 +0000 2014,5.41E+017,#AAPL OR @Apple,"@apple Why is your NYC Grand Central store so bad when it comes to service? 14th Street is much, much better..."
623496756,12/12/14 1:51,positive,1,Thu Dec 04 14:05:09 +0000 2014,5.41E+017,#AAPL OR @Apple,"#iPhone6 sales success gives @Apple [#Apple] best ever UK market position. (#Thursday, 4 #December) http://t.co/HfvAuOzsoX"
623496757,12/12/14 3:52,negative,1,Thu Dec 04 14:08:06 +0000 2014,5.41E+017,#AAPL OR @Apple,Fuck you @Apple my phone has been searching for service for almost a complete day
623496759,12/12/14 11:20,negative,1,Thu Dec 04 14:21:36 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @BGPublic: Even MORE reason for @Apple to stop using benzene in its manufacturing.

http://t.co/NjdYqwfVAE"
623496761,12/12/14 6:55,positive,1,Thu Dec 04 14:30:39 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple #greatservice thanks for helping me out. #sylvester
623496762,12/11/14 21:17,negative,1,Thu Dec 04 14:33:16 +0000 2014,5.41E+017,#AAPL OR @Apple,I've been waiting 2 months for my iPhone 6+ what the fuck @Apple @ATT
623496766,12/12/14 12:15,negative,1,Thu Dec 04 14:43:49 +0000 2014,5.41E+017,#AAPL OR @Apple,@Samsung is way better than @Apple
623496768,12/12/14 3:07,negative,0.5211,Thu Dec 04 14:49:02 +0000 2014,5.41E+017,#AAPL OR @Apple,BLOCK TRADE detected in #AAPL
623496769,12/11/14 21:56,negative,0.6425,Thu Dec 04 14:51:29 +0000 2014,5.41E+017,#AAPL OR @Apple,I truly feel @Apple #apple needs to do more with iTunes Match to make it worth it.
623496772,12/12/14 20:37,negative,0.6635,Thu Dec 04 14:54:56 +0000 2014,5.41E+017,#AAPL OR @Apple,Is this happening on your #iTunes account? @Apple is secretly deleting your non-iTunes music. http://t.co/zo2aMRYg9i
623496775,12/12/14 9:01,positive,0.6667,Thu Dec 04 15:01:49 +0000 2014,5.41E+017,#AAPL OR @Apple,"From afternoon tea to @Apple #iPadAir2, there is something for everyone with #touchpoint rewards. - Visit http://t.co/L9RG7TZj6y more info"
623496776,12/12/14 21:34,negative,1,Thu Dec 04 15:02:32 +0000 2014,5.41E+017,#AAPL OR @Apple,"Hey @apple, fuck you for thinking I want text messages to pop up on my computer, iPad and phone.. #ThisIsWhyPeopleGetMurdered"
623496778,12/12/14 11:15,negative,0.6731,Thu Dec 04 15:12:22 +0000 2014,5.41E+017,#AAPL OR @Apple,"If you offer @apple feedback on their messaging program, the webpage is from iChat (so like 2010): http://t.co/vw1DpEB4fH"
623496780,12/12/14 19:54,negative,1,Thu Dec 04 15:19:55 +0000 2014,5.41E+017,#AAPL OR @Apple,@apple you are loosing all the things that used to make you so much better to live with than windows
623496782,12/12/14 10:31,negative,1,Thu Dec 04 15:26:33 +0000 2014,5.41E+017,#AAPL OR @Apple,I don't undestand how @SYFNews #CreditCare website doesn't work on @Apple prod-Had to request paper bills #WhatYearIsIt #poorcustomerservice
623496785,12/12/14 1:53,positive,0.6801,Thu Dec 04 15:30:40 +0000 2014,5.41E+017,#AAPL OR @Apple,"Congrats @inderstweet RT @kinsa: FDA-cleared, smartphone-connected thermometer @Apple stores! http://t.co/OlZZ0naTwg http://t.co/o6PcIiJew4"
623496786,12/12/14 19:53,negative,0.5411,Thu Dec 04 15:35:25 +0000 2014,5.41E+017,#AAPL OR @Apple,BLOCK TRADE detected in #AAPL
623496787,12/12/14 17:48,positive,1,Thu Dec 04 15:37:28 +0000 2014,5.41E+017,#AAPL OR @Apple,@Apple's share of UK smartphone sales soared to 39.5% in the 3 months to October thanks to #iPhone6 launch
623496797,12/12/14 14:44,negative,1,Thu Dec 04 15:50:20 +0000 2014,5.41E+017,#AAPL OR @Apple,okay so now the sound to my phone is messed up..I really think you're doing this on purpose @apple
623496799,12/12/14 1:00,negative,1,Thu Dec 04 15:53:59 +0000 2014,5.41E+017,#AAPL OR @Apple,What the hell is this @apple @WhatsApp #glitches http://t.co/iKuRl4iUOE
623496801,12/11/14 22:10,negative,1,Thu Dec 04 15:55:59 +0000 2014,5.41E+017,#AAPL OR @Apple,"RT @ProzacNation_: 11am and 20% battery. Die, @apple"
623496803,12/12/14 0:00,positive,0.6646,Thu Dec 04 16:03:25 +0000 2014,5.41E+017,#AAPL OR @Apple,#Apple Inc. To Have An 'Explosive' Quarter: JMP Analyst #aapl http://t.co/mqDNEmhHuQ
623496804,12/12/14 2:53,positive,0.5126,Thu Dec 04 16:05:20 +0000 2014,5.41E+017,#AAPL OR @Apple,How an SVN connection led to safer conditions for @apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1
623496808,12/12/14 20:59,positive,0.6821,Thu Dec 04 16:16:35 +0000 2014,5.41E+017,#AAPL OR @Apple,"How Apple  Is Crushing Google  On Mobile Shopping  $AAPL #aapl
http://t.co/TjI0eSeSTo"
